common_name,lat,lng
coast redwood,37.193355,-122.3236916667
coast redwood,37.1938883333,-122.3232033333
coast redwood,37.1647,-122.323325
Pacific poison oak,37.1658333333,-122.32238
coast redwood,37.2534416726,-122.21837
Pacific poison oak,37.2534783321,-122.21512
coast redwood,37.2532030625,-122.218391981
Western Fence Lizard,37.119239484,-122.3151015185
California poppy,37.1007916667,-122.2784194444
California poppy,37.1006583333,-122.2792277778
California poppy,37.1005972222,-122.2792805556
Pacific poison oak,37.1194409048,-122.3073154425
Pacific poison oak,37.20573765,-122.34543804
Western Fence Lizard,36.9995635878,-122.179226172
Western Fence Lizard,37.185500552,-122.385728918
coast redwood,37.1666329,-122.2509729
coast redwood,37.179355,-122.2358383333
coast redwood,37.1795083333,-122.23587
Western Fence Lizard,37.1163971667,-122.3302616667
coast redwood,37.207502397,-122.3329617829
coast live oak,37.1859111608,-122.3365417873
coast redwood,37.1665470754,-122.2509730607
California poppy,37.1495221667,-122.3574616667
coast redwood,37.20037,-122.1892616667
coast redwood,37.1697791384,-122.2350088945
California poppy,37.1479305,-122.3446966667
Pacific poison oak,37.1459971667,-122.346475
coast redwood,37.2116466667,-122.33148
coast redwood,37.1808519153,-122.1983642131
Western Fence Lizard,37.1189888889,-122.3095027778
California poppy,37.1672273981,-122.3615580223
Western Fence Lizard,37.1151638333,-122.3249966667
Western Fence Lizard,37.1183277778,-122.3089277778
Western Fence Lizard,37.1187722222,-122.312875
Western Fence Lizard,37.1187277778,-122.3130805556
Western Fence Lizard,37.1166472222,-122.3038861111
Western Fence Lizard,37.1164472222,-122.3048916667
Western Fence Lizard,37.1682202,-122.3628242
Western Fence Lizard,37.116789599,-122.3063276523
Pacific poison oak,37.0971,-122.2751
Western Fence Lizard,37.1174022,-122.3188162
California poppy,37.1173138333,-122.319655
Western Fence Lizard,37.0051691234,-122.1851141006
coast redwood,37.2517266667,-122.2159033333
California Newt,37.0973052,-122.2743451
California Newt,37.2063519416,-122.3347775661
California Newt,37.2063519416,-122.3347775661
Pacific poison oak,37.2063519416,-122.3347775661
California poppy,37.01544995,-122.1908875
California Newt,37.210564014,-122.3283303156
coast redwood,37.1753505108,-122.2168943543
California Newt,37.2022702079,-122.3246949046
California poppy,37.17263,-122.3548666667
coast redwood,37.1375388333,-122.1726533333
coast redwood,37.2332777,-122.3271937
coast redwood,37.1965783329,-122.2764159502
California yerba santa,37.1447667249,-122.1577565354
coast live oak,37.0125083333,-122.192375
coast redwood,37.1952594276,-122.2522569785
Western Fence Lizard,37.119217941,-122.3151773429
California Newt,37.1699866667,-122.1686383333
coast redwood,37.2095866667,-122.3314583333
coast redwood,37.1668829146,-122.251739502
California Newt,37.164936482,-122.3269931294
Pacific poison oak,37.1191171807,-122.3139110744
Mule Deer,37.1181194444,-122.3068472222
California Newt,37.1644915997,-122.3276714997
Mule Deer,37.116685,-122.321805
California yerba santa,37.199266096,-122.2010090267
California Newt,37.2022672025,-122.3401255814
coast redwood,37.2127738,-122.3053427
coast redwood,37.2127738,-122.3053427
coast redwood,37.1651166667,-122.32968
coast redwood,37.2535083333,-122.2235333333
Pacific poison oak,37.0968916667,-122.2746
California Newt,37.24015,-122.40246667
coast redwood,37.2540887414,-122.2082890606
California poppy,37.0121222167,-122.193275
California Newt,37.1592916667,-122.3597716667
California Newt,37.1563528333,-122.3353583333
California yerba santa,37.1315047104,-122.1711913256
coast redwood,37.2487817656,-122.2191756646
California Newt,37.202995,-122.324201
California poppy,37.2068033333,-122.3378133333
California Newt,37.20938,-122.3334116667
coast redwood,37.1713616667,-122.2237916667
coast redwood,37.1377666667,-122.1727366667
Western Fence Lizard,37.1150579617,-122.3295909471
coast redwood,37.2514574167,-122.1969686599
Western Fence Lizard,37.1189695833,-122.3070163889
California poppy,37.1642788497,-122.3609034973
Pacific poison oak,37.2039972222,-122.3299833333
Western Fence Lizard,37.2537460327,-122.3803863525
California Newt,37.192847,-122.342537
California poppy,37.0965844147,-122.2727181652
Western Fence Lizard,37.1192950781,-122.3196107841
Pacific poison oak,37.0976370863,-122.2749645931
Mule Deer,37.1143279324,-122.3282540487
California poppy,36.99159064,-122.16561036
California poppy,36.9916480684,-122.1657848928
Pacific poison oak,36.9923275941,-122.1699070814
California poppy,36.9916333333,-122.1658083333
coast redwood,37.2021216667,-122.1608721667
Pacific poison oak,36.9923194444,-122.1700527778
California poppy,36.9925907039,-122.167552376
coast redwood,37.1718783333,-122.2285383333
California poppy,36.9916152954,-122.165802002
Pacific poison oak,36.992795,-122.1686466667
Pacific poison oak,36.9909168791,-122.1666046594
California poppy,36.9915966667,-122.165825
Pacific poison oak,36.9928611325,-122.1686257451
coast redwood,37.19597,-122.1809916667
California poppy,36.99163,-122.1658028333
California poppy,36.9915366667,-122.1657861667
California poppy,36.9929473617,-122.170630747
coast redwood,37.1665470754,-122.2509730607
California poppy,37.0969066667,-122.2765766667
California poppy,37.0501055,-122.2251366667
coast redwood,37.0669861667,-122.2289966667
California Newt,37.2065686389,-122.3488260278
California Newt,37.2070480786,-122.3489474505
California poppy,36.9998883333,-122.1799083333
coast redwood,37.172295,-122.223
coast redwood,37.16727,-122.2081216667
coast redwood,37.1761633333,-122.2213666667
coast redwood,37.247924203,-122.3656807182
coast redwood,37.24788485,-122.36565552
coast redwood,37.2251395276,-122.3308017199
Pacific poison oak,37.2257475947,-122.3298468535
coast redwood,37.2265826025,-122.3290562724
California Newt,37.2096103756,-122.3331964296
California Newt,37.2099195421,-122.3329964374
Pacific poison oak,37.07622936,-122.2624995188
California Newt,37.2043383333,-122.33635
California Newt,37.201398516,-122.3383400065
California Newt,37.2007486324,-122.3388584456
California Newt,37.1999054707,-122.3377648551
California Newt,37.2017043726,-122.3345316237
California Newt,37.2037509978,-122.3363741353
Western Fence Lizard,37.1186393889,-122.3130177222
Pacific poison oak,37.1180864444,-122.30783875
California poppy,37.0827971667,-122.2624883333
coast redwood,37.1785627667,-122.1892925
coast live oak,37.1786518013,-122.1889350314
coast redwood,37.1786518013,-122.1889350314
California yerba santa,37.1786518013,-122.1889350314
California poppy,37.1494777778,-122.3574222222
California Newt,37.1383166667,-122.301645
California poppy,37.0977490163,-122.2794493196
Slender Banana Slug,37.0648033604,-122.2057278827
California Newt,37.0525942193,-122.1948857233
Mule Deer,37.1185567994,-122.3070439551
coast redwood,37.2390282,-122.3516679
coast live oak,37.1188538759,-122.3091363958
Pacific poison oak,37.1184772114,-122.3122088985
California poppy,37.0049277833,-122.1883
coast live oak,37.1188778333,-122.3090966667
coast live oak,37.0754450958,-122.2306298432
California poppy,37.1007677168,-122.2786928528
Pacific poison oak,37.1457601805,-122.3460936641
Pacific poison oak,37.1459922791,-122.345993042
Pacific poison oak,37.14571675,-122.34577698
California yerba santa,37.1427278333,-122.2003783333
Pacific poison oak,37.1614227295,-122.3271865845
California poppy,37.1459715207,-122.3463515181
California poppy,37.16483541,-122.32964983
Pacific poison oak,37.1644706726,-122.329246521
coast live oak,37.1643066406,-122.326385498
Western Fence Lizard,37.1010718506,-122.2790425283
California poppy,37.1395301819,-122.3167419434
Western Fence Lizard,37.11701904,-122.30620951
Western Fence Lizard,37.1170935,-122.30612916
California poppy,37.1456119722,-122.3461039722
coast live oak,37.159869,-122.3261329722
California poppy,37.14869556,-122.35482981
California Newt,37.1715466667,-122.1718883333
Western Fence Lizard,37.1163359444,-122.3300583333
Western Fence Lizard,36.9952055556,-122.1725861111
coast redwood,37.1666329,-122.2509729
Pacific poison oak,37.04485,-122.2315
coast live oak,37.0438111667,-122.2286383333
California poppy,37.0437361667,-122.2284466667
coast live oak,37.1165861667,-122.3056416667
Pacific poison oak,37.1167916667,-122.3057466667
California yerba santa,37.1435294997,-122.1592176997
California Newt,37.0317644714,-122.2192025259
California poppy,37.0995153,-122.2829337
coast redwood,37.170955658,-122.2232589722
California poppy,37.20535,-122.3225416667
coast redwood,37.2089416667,-122.3236
Western Fence Lizard,37.1350778333,-122.3120033333
Western Fence Lizard,37.1151972222,-122.3245083333
California poppy,37.1823600933,-122.3234754235
coast redwood,37.1995383333,-122.3309333333
Slender Banana Slug,37.2096216667,-122.3282916667
Pacific poison oak,37.1430503646,-122.3426095978
coast redwood,37.1679600862,-122.3184198506
Slender Banana Slug,37.19925,-122.3273866667
Slender Banana Slug,37.2035366667,-122.3367216667
coast redwood,37.2481881502,-122.214027307
California poppy,37.1342861111,-122.3208472222
California poppy,37.1173471667,-122.3195716667
California poppy,37.1174166667,-122.3195883333
Pacific poison oak,37.119,-122.313675
coast live oak,37.1188583333,-122.3090966667
California Newt,37.1664879812,-122.3328891745
California poppy,37.1173527778,-122.3194638889
Western Fence Lizard,37.116475,-122.3300783333
Western Fence Lizard,37.1172305,-122.320105
coast redwood,37.1710656997,-122.2242016997
California poppy,37.1555333333,-122.1591388889
coast redwood,37.1858068568,-122.2130454833
coast redwood,37.1858068568,-122.2130454833
coast redwood,37.1858068568,-122.2130454833
California Newt,37.1702166667,-122.1869633333
Pacific poison oak,37.1459895512,-122.3482375873
Western Fence Lizard,37.1149666667,-122.325455
Pacific poison oak,37.1441420121,-122.33629765
Western Fence Lizard,37.1685020872,-122.326437286
Pacific poison oak,37.1431102418,-122.33500449
Western Fence Lizard,37.1163555,-122.3304833333
coast redwood,37.2549706146,-122.1959125153
Western Fence Lizard,37.152072092,-122.3348655701
Western Fence Lizard,37.1149445,-122.3255916667
coast live oak,37.10735223,-122.1585491672
Western Fence Lizard,37.0795971667,-122.26638
California poppy,37.18272512,-122.38399179
Mule Deer,37.13075,-122.3255466667
Pacific poison oak,37.1546102093,-122.3428696657
Western Fence Lizard,37.1161,-122.3304533333
Western Fence Lizard,37.1646864419,-122.3272323608
Pacific poison oak,37.1190813925,-122.3087241624
Pacific poison oak,37.1646864419,-122.3272323608
Western Fence Lizard,37.1101888333,-122.2975383333
Pacific poison oak,37.1431455296,-122.3351117783
California poppy,37.1173055,-122.31983
California poppy,37.1173055,-122.319655
Western Fence Lizard,37.1171836302,-122.3205730078
California poppy,37.1190169574,-122.3167173206
Western Fence Lizard,37.1188894118,-122.3087820351
coast redwood,37.0896426944,-122.1653671667
California poppy,37.152072092,-122.3348655701
California poppy,37.1173861667,-122.31945
California poppy,37.1186028333,-122.3095866667
Pacific poison oak,37.117011,-122.320234
Western Fence Lizard,37.1188316667,-122.3131183333
Western Fence Lizard,37.114924,-122.325507
Western Fence Lizard,37.114925,-122.3254866667
Western Fence Lizard,37.1149471667,-122.3255533333
California poppy,37.1203548325,-122.3194871572
Western Fence Lizard,37.1149416667,-122.3254916667
Pacific poison oak,37.1186611667,-122.3111716667
California poppy,37.1187861667,-122.3101416667
Western Fence Lizard,37.1162333333,-122.3303966667
Western Fence Lizard,37.1190805,-122.3161783333
Western Fence Lizard,37.1208111611,-122.3077154723
Pacific poison oak,37.25246821,-122.22298546
Western Fence Lizard,37.1180081233,-122.3181916297
California poppy,37.1188916395,-122.3101325935
Western Fence Lizard,37.1161695,-122.3304216667
coast live oak,37.16369269,-122.33301801
California yerba santa,37.142575,-122.1896883333
Western Fence Lizard,37.0797111667,-122.2661216667
California Newt,37.2489783333,-122.22045
Western Fence Lizard,37.1008199833,-122.2789305333
California poppy,37.11729795,-122.31969866
Western Fence Lizard,37.1610222222,-122.3600833333
Western Fence Lizard,37.1191924192,-122.3090321638
Western Fence Lizard,37.1173973083,-122.3194503784
Western Fence Lizard,37.1165916667,-122.329925
Western Fence Lizard,37.1163888333,-122.3302783333
Western Fence Lizard,37.1151361667,-122.324775
Pacific poison oak,37.1928381559,-122.3994427839
California poppy,37.1833595192,-122.3923225955
California poppy,37.1197278333,-122.3376783333
Pacific poison oak,36.993552181,-122.1712906246
coast live oak,37.2026972222,-122.3381805556
coast redwood,37.2040277778,-122.337975
Western Fence Lizard,37.118808209,-122.3125899842
Western Fence Lizard,37.1652533242,-122.3293963931
Pacific poison oak,37.1179861111,-122.3072972222
Pacific poison oak,37.1183055,-122.30738
coast live oak,37.1182971667,-122.3073666667
Western Fence Lizard,37.1188694444,-122.3070972222
Western Fence Lizard,37.118628623,-122.3129676665
Western Fence Lizard,37.1178857752,-122.3190460178
Western Fence Lizard,37.1188166667,-122.3100666667
California poppy,37.2332805556,-122.4153138889
Western Fence Lizard,37.1152166667,-122.3250361111
Western Fence Lizard,37.1182878949,-122.3177326153
Western Fence Lizard,37.1169319024,-122.3206025789
Western Fence Lizard,37.1162760837,-122.3301640862
Western Fence Lizard,37.1163800877,-122.3300989646
Slender Banana Slug,37.1722466667,-122.22303
Pacific poison oak,37.1455953897,-122.3507127108
California poppy,37.1480653027,-122.3506516149
Pacific poison oak,37.1482777778,-122.348175
Pacific poison oak,37.147055876,-122.349443542
California poppy,37.147055876,-122.349443542
coast redwood,37.1739689904,-122.2213476807
Pacific poison oak,37.1476033333,-122.3512916667
Pacific poison oak,37.1657672385,-122.3619870098
coast live oak,37.186018322,-122.3369749935
coast redwood,37.158931803,-122.3068871467
Western Fence Lizard,37.1134334,-122.3299809
coast redwood,37.1835366667,-122.231995
California yerba santa,37.1899866667,-122.2335966667
Western Fence Lizard,37.1179626466,-122.3333584907
coast redwood,37.1773648546,-122.2242435561
coast redwood,37.1773055004,-122.2309107826
California yerba santa,37.1777127446,-122.2321056339
coast redwood,37.1809361111,-122.2419666667
Western Fence Lizard,37.1874085904,-122.2469441386
coast redwood,37.1886219326,-122.2464884758
coast redwood,37.1931102474,-122.2421875479
coast redwood,37.1938287879,-122.2431950612
coast redwood,37.1971869164,-122.2466535054
coast redwood,37.1919829504,-122.2517063968
coast redwood,37.1719501466,-122.2227862552
coast redwood,37.1709710844,-122.2234913267
coast redwood,37.1699627652,-122.2234284526
coast redwood,37.172425,-122.2222833333
California yerba santa,37.19183,-122.2336366667
coast redwood,37.1728283333,-122.222305
coast redwood,37.174825,-122.2223283333
California Newt,37.134245833,-122.2538563861
coast redwood,37.1638748093,-122.2769471758
Western Fence Lizard,37.1426805556,-122.1907
